id	author_id	created_at	retweet_count	like_count	location	author_follower_count	text
1460739620287631361	37122272	Tue Nov 16 22:40:39 +0000 2021	0	3	Calgary	135	A few suggestions to make better use of your time and leadership skills -sort out the curriculum mess -develop an effective response to COVID so we avoid a fifth wave -catch up to where the public and industry are on climate change. Your ministers could really use help with this. 
1460739507536412676	160103563	Tue Nov 16 22:40:12 +0000 2021	0	24	Regina, SK, Canada	2050	@AHiddyCBC @colletteparks Good. However, I ignored his declaration that COVID was over on July 11, continued with precautionary measures, and would have done the same now had he lifted restrictions. I have no confidence in the government’s leadership on the health file.
1460739481141538821	1361013421223731206	Tue Nov 16 22:40:06 +0000 2021	0	0	Airdrie, Alberta	7	@RobertB20617044 @sunlorrie We will be living with covid for along time and no booster shot or snake oil salesman is going to change that.
1460739133710626819	26157329	Tue Nov 16 22:38:43 +0000 2021	0	10	Calgary, Alberta	4367	Hinshaw reminds anyone who is eligible for their 3rd Covid dose the importance of waiting 6 months between your last shot. We want protection to last as long as possible. Overall protection is best when the booster is administered 6 months after the previous dose.
1460739078773784595	220449087	Tue Nov 16 22:38:30 +0000 2021	1	2	Regina, Saskatchewan	1025	Janssen one-dose COVID-19 vaccine available in Sask. starting Wednesday  via @leaderpost
1460738859705122818	26157329	Tue Nov 16 22:37:38 +0000 2021	0	11	Calgary, Alberta	4367	Hinshaw goes over the importance of getting the flu shot. Encourages everyone to do their part and get a flu shot - appointments available online, in pharmacies, or by contacting 811. Can get your Covid vaccine and flu shot at the same time.
1460738858547437571	26157329	Tue Nov 16 22:37:37 +0000 2021	0	8	Calgary, Alberta	4367	Hinshaw says the flu shot won't prevent Covid but it will reduce your chances of getting the flu. Although the flu isn't as dangerous as Covid it can be deadly to some. 3 cases of influenza so far in AB this year.
1460738825441980416	174473050	Tue Nov 16 22:37:29 +0000 2021	17	27	Edmonton, Alberta	20093	NEW:   - 321 new Covid cases in Alberta on 6,425 tests (5.1%+) - 518 in hospital (-1), including 101 in ICU (+1) - 13 new COVID-related deaths reported  #yeg #yyc #ableg #Covid19ab
1460738784073596931	1221379356917927937	Tue Nov 16 22:37:19 +0000 2021	0	0	citadel	680	@_F_red honestly, anything has a higher efficacy rate than pfizer 😂
1460738595333951493	66126216	Tue Nov 16 22:36:34 +0000 2021	0	1	Edmonton, Alberta, Canada	871	@ClaireWhelen @drjulie_b I just asked my live-in Covid testing lead (my partner, heh) and she said it's not about regs (anymore). Health Canada has approved quite a few tests, but the manufacturers haven't been eager to send them to us given global supply chain issues (&amp; their access to bigger markets).
1460738576275034115	22845977	Tue Nov 16 22:36:30 +0000 2021	0	0	Edmonton, AB	1385	@CMOH_Alberta Update:  Restrictions Exception Program:  Albertans must use the QR code to enter businesses. Paper copies of vaccine records will no longer be accepted.  First Nations and Military vaccination records will continue to be accepted.
1460738476219977728	718922508	Tue Nov 16 22:36:06 +0000 2021	7	3	Calgary, Alberta	4455	Alberta's COVID-19 update via Dr. Deena Hinshaw: 321 new cases 518 in hospital with 101 in icu 13 more deaths reported 5.1 per cent positivity rate 6,425 tests in last 24 hrs
1460738454560542721	256733796	Tue Nov 16 22:36:01 +0000 2021	3	1	Calgary, AB	1647	Latest AB COVID #s New cases:  321      5.1% pos:  Hsptl:  518     (down 1    )   ICU:  101    (up 1    ) Deaths: 13      (3,201   ) #ABCOVID19 #yyc
1460738425682743300	26157329	Tue Nov 16 22:35:54 +0000 2021	0	6	Calgary, Alberta	4367	Hinshaw says we can expect a rise in influenza and cold cases. Strongest influenza vaccine campaign last year. Uptake is slower this year. About 20% of Albertans have had their flu shots this year.
1460738353855225858	1043489096792866821	Tue Nov 16 22:35:37 +0000 2021	0	0	Edmonton, Alberta	586	@JustinTrudeau the Federal Government needs to immediately remove the COVID test requirement for Canadians who live in SW BC and are trying to drive home through the US! #cdnpoli #bcpoli
1460738253313691648	28684719	Tue Nov 16 22:35:13 +0000 2021	0	0	Edmonton, Alberta, Canada	771	"""A statement by Bill Gates about vaccines and COVID-19 transmission has been taken out of context, fact-checkers report""  "
1460738115660877827	27471594	Tue Nov 16 22:34:40 +0000 2021	6	3	Edmonton, Alberta	2243	Alberta reports 321 new cases of COVID-19 (5.1% positivity). 518 people (-1) are in hospital, 101 in ICU (+1). 13 new deaths (3201 total) #yeg #yyc #COVID19AB
1460738080118218752	26157329	Tue Nov 16 22:34:32 +0000 2021	6	23	Calgary, Alberta	4367	321 new Covid cases in AB (5.1% positivity rate) 518 in hospital 101 in ICU 13 deaths   Active alerts or outbreaks in 201 schools - ten of which have ten or more cases
1460737961536937987	69658524	Tue Nov 16 22:34:03 +0000 2021	0	0	The Bitterroot Valley, Montana	3969	While they have also had lower homeownership rates than older generations of the same age, millennial home buying is picking up steam. Home demand has surged during the COVID-19 pandemic, and many aging millennials are now in a better position… 
1460737907459821569	20812193	Tue Nov 16 22:33:50 +0000 2021	0	1	Edmonton, Alberta, Canada	205056	LIVE: Alberta COVID-19 update for Nov. 16   
1460737798928015360	27471594	Tue Nov 16 22:33:25 +0000 2021	0	0	Edmonton, Alberta	2243	Dr. Hinshaw starts today's update with a reminder that businesses/venues in the restrictions exemption program need to use the QR code for Albertan's vaccine records, except for First Nation or military records.
1460737720460873728	26157329	Tue Nov 16 22:33:06 +0000 2021	1	11	Calgary, Alberta	4367	Starts by reminding Albertans that your vaccine record must now include your QR code to enter establishments participating in REP. Only exceptions are First Nations and military records.
1460737675678208005	22845977	Tue Nov 16 22:32:55 +0000 2021	0	0	Edmonton, AB	1385	Dr. Deena Hinshaw is providing an update on COVID-19 this afternoon. Reminds Albertans about a change to restrictions exemption program.  Must use QR code to participate at any venue in the vaccine program.
1460737593860100107	18999830	Tue Nov 16 22:32:36 +0000 2021	1	1	Edmonton	157738	Alberta officials share the latest COVID-19 update for Alberta:  #yeg #yyc  
1460736798108401665	14803951	Tue Nov 16 22:29:26 +0000 2021	0	0	Calgary, Alberta	200828	COVID-19 Update: Hinshaw is set to speak at 3:30 p.m.  Watch live here:  #yyc #COVID19AB
1460736532566855681	913586252678680577	Tue Nov 16 22:28:23 +0000 2021	0	1	Calgary, AB	204	This is a remarkable statement by a Newsweek author #consensus   
1460736453051256832	822548812904460291	Tue Nov 16 22:28:04 +0000 2021	0	0	Medicine Hat, Alberta	3243	WATCH: Hinshaw to provide COVID-19 update  
1460736360952774658	1204101542342807552	Tue Nov 16 22:27:42 +0000 2021	0	0	Calgary, Alberta	1	@MetroUK Or perhaps by not using his mask he has caught covid again
1460735950737137669	17566727	Tue Nov 16 22:26:04 +0000 2021	0	0	East Bay, CA	580	What is going on with COVID case updating at @CAPublicHealth? How is anyone supposed to interpret if trends are up or down, when reporting is so sporadic as to even mess up 7-day averages, and more and more over time? 
1460734873090543617	45976740	Tue Nov 16 22:21:47 +0000 2021	53	110	Calgary, Alberta	38211	  Cases, deaths, vaccines 
1460734704714272772	233749949	Tue Nov 16 22:21:07 +0000 2021	0	1	Red Deer, Alberta, Canada	136	@YahooFantasy these covid players being NA in NHL is really frustrating. Can you please make them IR+ eligible already..
1460734505644224513	1247283452820353025	Tue Nov 16 22:20:19 +0000 2021	0	2	Calgary	5313	@HuffmanForNC Vaccine time!
1460734243294699523	1040650650021838849	Tue Nov 16 22:19:17 +0000 2021	0	0	Edmonton, Alberta	6	@criticalcarej @adriandix @WestJet Boycott an airline that is breathing fumes just to survive during these ridiculous times. If you think the few that have not been vaxed will impact covid variants, you are missing something very important, they aren't, You are by walking free when you can still catch and spread.
1460734182775148545	858913278	Tue Nov 16 22:19:02 +0000 2021	0	0	Calgary	117	More people died in the key clinical trial for Pfizer's Covid vaccine than the company publicly reported 
1460734177377230848	21258217	Tue Nov 16 22:19:01 +0000 2021	3	0	Edmonton, AB	226212	WATCH LIVE: Dr. Deena Hinshaw is scheduled to provide an update on the COVID-19 situation in Alberta at 3:30 p.m. MT this afternoon  #COVIDab #COVID19ab
1460734100134793219	23958713	Tue Nov 16 22:18:43 +0000 2021	0	0	Calgary, Alberta, Canada	10529	@Mrsd04 @MikeLindup @YouTube Darn covid  ..again too far away 😪
1460733879610871808	60937700	Tue Nov 16 22:17:50 +0000 2021	1	3	Edmonton, Alberta	1301	"Dear #UAlberta,  I appreciate your failed attempts at ""Leading with Purpose"" but I categorically reject your ""permission to extend the timeline to meet the Vaccination Requirements"" until my #1stSabbatical leave ends.  Sincerely,  @AJVilleneuve 💉💉  #ForThePublicGood #COVID19AB "
1460733849470652416	403319824	Tue Nov 16 22:17:43 +0000 2021	0	0	East Coast, Canada	464	@siobhanh90 @AdderTheEternal @Stuart423 @WKRN The clinical trails has showed that only Pfizer works if you are under 18, the rest are.,,bad? Not good? Ineffective? And the ones they trialed under 18, they know what happens in 3 years? I just never seen those trials…
1460733645254270980	48797175	Tue Nov 16 22:16:54 +0000 2021	0	1	devon	41	@markydeedrop @DaveAtherton20 @NHS @sajidjavid Astrazeneca made my face go numb,  i regard this as an issue.
1460733617303220225	2933194118	Tue Nov 16 22:16:48 +0000 2021	0	1	Calgary, Alberta	909	Covid is real and all the docs speaking out about it and sharing their warnings is... you got it! A CONSPIRACY You GOTTA love how convenient that word is when you don't want to entertain other thoughts OK I GET IT! Birthing men is a conspiracy :) Feels so much better! GOT IT! 
1460733476488069122	16856411	Tue Nov 16 22:16:14 +0000 2021	0	0	Edmonton	14162	WATCH LIVE: At 3:30 p.m., Dr. Deena Hinshaw is scheduled to provide a COVID-19 update for Alberta.   
1460733002955124740	928113130172948482	Tue Nov 16 22:14:21 +0000 2021	0	0	Calgary, Alberta	13	Trudeau's Personal Sniper Leaves Position Over Vaccine Mandate  via @YouTube
1460732818573643780	263224629	Tue Nov 16 22:13:37 +0000 2021	0	0	Brandon, Manitoba, Canada	28	Booster Mandate Next? Biden Regime to Expand Covid Booster Authorization to All Adults This Week: Report  via @gatewaypundit
1460732779537186819	613802332	Tue Nov 16 22:13:28 +0000 2021	1	1	Calgary, Alberta	2678	No deaths but I know of 6 injuries and 2 mystery kidney problems which is more than I know who got Covid and I know zero who got Covid and were hospitalized. 
1460732539379716098	735557197	Tue Nov 16 22:12:31 +0000 2021	0	2	Calgary	26	@derekjamesfrom I believe this study speaks to part of that as well as ALL people still transmit Covid regardless of Vax status.
1460732395498393605	263224629	Tue Nov 16 22:11:56 +0000 2021	0	0	Brandon, Manitoba, Canada	28	Papers Please: Police Begin Checking Vaccine Passports to Enforce Austria's Dystopian Lockdown For The Unvaccinated - (Video)  via @gatewaypundit
1460731848103915528	1105510046295715840	Tue Nov 16 22:09:46 +0000 2021	0	8	Edmonton, Alberta	1454	And now I’m listening to @DrAn2021’s thoughtful and urgently-needed keynote about Anti-Asian violence in the context of covid-19 (and its historical precedents) #CUFA21
1460731701483683844	2298628922	Tue Nov 16 22:09:11 +0000 2021	0	1	Saskatoon, Saskatchewan	108	@Afairgo_today @PremierScottMoe I don’t listen to politicians for health info.  The doctors are very clear on the effects covid has on the heart and it is much worse than the vaccine. You’re probably another one duped by false interpretation of VAERS. I hope you don’t get infected while you wait for vaccination
1460731383081582602	263224629	Tue Nov 16 22:07:55 +0000 2021	0	0	Brandon, Manitoba, Canada	28	Most Vaxxed Country in the World Cancels Christmas Due to Huge COVID Spike -- Suggesting the Vax May Not Be So Effective?  via @gatewaypundit
1460731154017886211	791141651083321344	Tue Nov 16 22:07:00 +0000 2021	0	0	Edmonton	30	"@prairiecentrist ""I am as close to immune from getting COVID as possible.""  You think the vaccine makes you immune?"
1460731022702612480	24782816	Tue Nov 16 22:06:29 +0000 2021	76	447	Calgary, Alberta	5304	My wife and I had Covid-19 and recovered. We still got vaccinated. Our choice. Ours. No one should be forced to be vaccinated. This is not who we are. Enough. #AbLeg
1460730983985168389	24954656	Tue Nov 16 22:06:20 +0000 2021	4	8	Saskatoon, SK	40878	We are reminding the #USask community, as announced in October, that anyone attending in-person learning or working at a USask location for the Winter term will be required to provide proof of full vaccination prior to the January start of term. (2/2) #ProtectThePack
1460730872001445900	24954656	Tue Nov 16 22:05:53 +0000 2021	9	13	Saskatoon, SK	40878	Winter term reminder of COVID-19 safety measures: The number of #USask classes delivered face-to-face in the Winter term will return to a more typical state and that we will see larger classes to be held in-person as well (1/2). 
1460730758138527748	3296857141	Tue Nov 16 22:05:26 +0000 2021	0	3	Calgary	66	So here we are in Calgary at 99% fully vaccinated yet still in lockdown. When are we going to come to terms with the fact that the vaccine simply does not work
1460730296911814658	222307873	Tue Nov 16 22:03:36 +0000 2021	0	0	Wood Buffalo, Alberta	301	@CBCAlerts @CBCNews How about the people who made it , take it for 10 years and do testing... then if it actually works... unlike the vaccine... then we give it a try.
1460730165001080832	2298628922	Tue Nov 16 22:03:05 +0000 2021	0	0	Saskatoon, Saskatchewan	108	@OneVapid @Susanglowaburg @PremierScottMoe No, I was not “blaming the vaccinated”. I’m objecting to her ignorantly saying it’s a narrative and wasn’t a big deal. Covid has and will continue to impact people’s lives. I’m gonna wait a long time with pain for my surgery, another wave would be devastating.
1460730079068266505	606060742	Tue Nov 16 22:02:44 +0000 2021	0	5	Carberry, MB	279	@MBDan7 @erinotoole Thats great to hear but could you start by enforcing vaccine mandates for your own MP's?  Lead by example.
1460730030556782592	1375644622899216390	Tue Nov 16 22:02:32 +0000 2021	0	0	Saskatchewan	39	North Battleford’s Tim Hortons, Unity’s A&amp;W hit by COVID fines 
1460729562468425732	15769858	Tue Nov 16 22:00:41 +0000 2021	1	0	Edmonton, Alberta, Canada	182496	COVID-19 live updates: Dr. Hinshaw to speak at 3:30 p.m. today; Health Canada mulling Moderna youth vaccine approval; Alberta reports 1,068 new cases over the weekend  #covid19ab    
1460729507522875394	22845977	Tue Nov 16 22:00:28 +0000 2021	0	0	Edmonton, AB	1385	.@CMOH_Alberta   Dr. Hinshaw's weekly #Covid_19 update aires in 30 minutes.  
1460729262613450753	17524927	Tue Nov 16 21:59:29 +0000 2021	1	24	Regina, Saskatchewan	38981	Sask. health authority issues multiple fines to restaurants breaching COVID-19 health orders  
1460728870336794627	4078385879	Tue Nov 16 21:57:56 +0000 2021	0	3	Edmonton	355	@davecournoyer I despise the man but I suspect he is getting it from those who wanted a more humane UCP and the larger group who wanted no Covid restrictions, lower taxes, and end to government jobs, and for AB to separate.
1460728609312702465	3253004094	Tue Nov 16 21:56:54 +0000 2021	0	0	Calgary, Alberta	3231	@refugee613 @anilainyyc It's the best vaccination rate actually... Edmonton is second. But who's counting? (I guess we are!) -  ☺️
1460728424679550981	2298628922	Tue Nov 16 21:56:10 +0000 2021	0	2	Saskatoon, Saskatchewan	108	@BigG_X_ @Susanglowaburg @PremierScottMoe What?! No, I’m not blaming the vaccinated. I’m saying she may want to be done with covid but it isn’t done with us and there are many people who were greatly effected by what she called not a big deal and a narrative.
1460728170206961672	215367878	Tue Nov 16 21:55:09 +0000 2021	3	14	Regina, Saskatchewan	11845	With RBC &amp; TD Economics recently downgrading our economic growth this year by nearly $2 Billion, in large part due to the failure to contain 4th wave of  COVID, the Finance Minister also couldn’t answer how much that economic hit will cost us in lost revenues.  #skpoli
1460728168038477826	215367878	Tue Nov 16 21:55:08 +0000 2021	7	15	Regina, Saskatchewan	11845	Basic Qs, like the cost of a COVID hospitalization, COVID ICU hospitalization, sending patients &amp; families out of province, could not be answered by the Finance Minister.   Costs that are result of the failures of this government, overwhelming our health system.   #skpoli
1460728166822170629	215367878	Tue Nov 16 21:55:08 +0000 2021	17	69	Regina, Saskatchewan	11845	The Sask. Party’s failure to contain COVID has come at a horrible human cost.   Beyond this inexcusable human cost, there’s a serious cost to our public finances.   It was disappointing but not surprising that the Finance Minister couldn’t account for this in Legislature. #skpoli
1460728060903264257	791141651083321344	Tue Nov 16 21:54:43 +0000 2021	0	0	Edmonton	30	@prairiecentrist With you promoting removing all measures is exactly what would cause the spread to continue. Ps. Your risk of spreading Covid is not low. Now we're really getting down to the gum. Wear a mask, and care about others. How hard is that?
1460727610292330497	15428898	Tue Nov 16 21:52:55 +0000 2021	0	2	SF East Bay	495	@peacelovingnj I got J&amp;J back in March with zero side effects. I got the Moderna booster last month, and it gave me a sore arm and lethargy for a day or so. Not bad. Husband also had J&amp;J, but his booster was Pfizer. J&amp;J laid him out; Pfizer produced zero side effects. Go figure!
1460726943280553985	2891059843	Tue Nov 16 21:50:16 +0000 2021	0	0	Calgary, Alberta	984	Hit Me With Your Best Shot: Mandatory Vaccination Policy Survives Challenge At Arbitration. 
1460726915946270720	22997504	Tue Nov 16 21:50:10 +0000 2021	0	14	Calgary 	669	I’m up to 3 covid shots and 1 flu shot now. THANK YOU SCIENCE
1460726694680178692	21215544	Tue Nov 16 21:49:17 +0000 2021	0	0	Edmonton, Alberta	55551	Health minister says announcement coming on COVID-19 border measure changes  
1460726311949766657	3008913119	Tue Nov 16 21:47:46 +0000 2021	3	13	Edmonton, AB	19819	As UCP MLAs push to lift measures that have brought COVID #s down, it’s worth remembering:  “The gains we’ve made could easily be lost if we act too rashly — something the gov’t should’ve learned by now. Hopefully we can avoid mistakes that got us into previous messes.” #ableg 
1460726178361200640	1212423366	Tue Nov 16 21:47:14 +0000 2021	0	0	Elk Point, Alberta	396	@davedman14 @RachelNotley Thanks for the good luck, we have all had Covid, tested antibodies at Ichor labs, all good!
1460726162489954305	791141651083321344	Tue Nov 16 21:47:10 +0000 2021	0	0	Edmonton	30	@prairiecentrist You missed the point. While you are frustrated like the rest of us, your promotion is seeking to ignore all measures that would stop the spread. Your 'just live with Covid' is a poisonous attitude. You only care about YOU, and that speaks volumes about who you really are.
1460725951260545025	42836999	Tue Nov 16 21:46:20 +0000 2021	20	92	Edmonton	171791	Long COVID is real. People are suffering. This demands real action from the UCP Government. To date, the Premier and the Minister of Health won't even acknowledge the existence of long COVID. #ableg #abhealth 
1460725629037559810	263224629	Tue Nov 16 21:45:03 +0000 2021	0	0	Brandon, Manitoba, Canada	28	Pfizer CEO Calls The Public CRIMINALS! Literal Definition of FASCISM! | ...  via @YouTube
1460725537161293831	2298628922	Tue Nov 16 21:44:41 +0000 2021	0	9	Saskatoon, Saskatchewan	108	@Afairgo_today @PremierScottMoe Covid gives heart inflammation much more often and longer than the vaccine 🤷‍♀️
1460725533759590400	574922553	Tue Nov 16 21:44:40 +0000 2021	0	0	Calgary, Alberta	2	@clavey78 @CMOH_Alberta They are. A pill is now in use in the UK for those with a lesser reaction to COVID... More therapies are being tested daily. This stuff takes time to get through our systems as they have to be proven safe to within a certain tolerance before it's allowed for general use.
1460725507054608388	2891059843	Tue Nov 16 21:44:34 +0000 2021	0	0	Calgary, Alberta	984	When Can Employers Provide An Exemption To COVID-19 Vaccination Policy Requirements? 
1460725083186466816	322380725	Tue Nov 16 21:42:53 +0000 2021	0	1	Edmonton, Alberta	42	@lellen49592375 @JedediahBila I hate myself for even replying, but...what they refused to admit on The View is that the vaccinated can catch and spread Covid. That is ALL @JedediahBila was trying to say. This is common knowledge and rudimentary science which anyone who cares can plainly check for themselves.
1460724383928967175	75155945	Tue Nov 16 21:40:06 +0000 2021	4	7	Saskatoon, SK	42251	Multiple restaurants were fined by Saskatchewan public health inspectors last week for not following COVID-19 public health orders. 
1460724369664192516	18982486	Tue Nov 16 21:40:03 +0000 2021	0	3	Calgary	84049	Health Canada will only authorize the vaccine’s use for children if its independent and thorough review shows the benefits of the treatment outweigh the risks in this age group 
1460724343349161995	1324732545930457089	Tue Nov 16 21:39:57 +0000 2021	0	1	Calgary, Alberta	115	@CURTMAH @albertaNDP @joececiyyc @KathleenGanley @RachelNotley Right? $7 billion in economic announcements because of NDP policies, a federal childcare announcement and they're talking about...covid, with case numbers dropping, and how they can do childcare better. Like stop playing defense and start talking about how things are cause of you
1460724192068857860	755399855418159104	Tue Nov 16 21:39:20 +0000 2021	0	0	Calgary, Alberta	1854	@donahugh216 Really - screwing up on Covid is one thing - rolling over on our oil and gas is totally different (as well as screwing our coal industry) - Kenney hates Alberta - let’s return the favour.
1460723616727842826	69658524	Tue Nov 16 21:37:03 +0000 2021	0	2	The Bitterroot Valley, Montana	3969	"Montana’s attorney general has joined with other Republican-led states to challenge a rule from the Biden administration aimed at boosting the nation’s stagnant rate of vaccination against COVID-19, calling it an ""unprecedented overreach."" "
1460723225168543744	3302725796	Tue Nov 16 21:35:30 +0000 2021	0	0	Calgary, Alberta	2976	Covid-19: A chance to daydream - Al Hakam 
1460723221246844930	19478009	Tue Nov 16 21:35:29 +0000 2021	0	0	Vancity Canada	564	@gemswinc Bad headline I think. “Covid Treatment Pill” used after being infected.
1460723051054600194	1335710418	Tue Nov 16 21:34:48 +0000 2021	0	0	Calgary, Alberta	289	Remember when it was okay to have a cold. Miss that. Not everything is covid 🙄
1460722686200451074	791141651083321344	Tue Nov 16 21:33:21 +0000 2021	0	0	Edmonton	30	Oh, what have we here? This frustrating thing is not over until THE SPREAD is over. Vaccination mitigates severity of sickness and death, but does NOT stop the spread. It is clear you care about you, but don't give a shit about others. An anti-vaxxer in disguise. 
1460722635130630151	19913106	Tue Nov 16 21:33:09 +0000 2021	0	3	Edmonton, Alberta, Canada	498	Hey, @JasonCoppingAB, I'd like a word. Signed, an Albertan with long COVID. #ableg #abhealth  
1460722494407643136	3306022386	Tue Nov 16 21:32:36 +0000 2021	0	1	Saskatchewan, Canada	2282	Pfizer parody song  Not a fancy pro singer but still funny 🤣🤣 
1460722487818432512	15769858	Tue Nov 16 21:32:34 +0000 2021	1	1	Edmonton, Alberta, Canada	182496	Pfizer files for U.S. authorization of COVID-19 pill 
1460722359011352588	69658524	Tue Nov 16 21:32:03 +0000 2021	1	0	The Bitterroot Valley, Montana	3969	A Boston hospital is launching a landmark clinical trial to test a nasal vaccine intended to prevent and slow the progression of Alzheimer’s disease. 
1460722115351482370	245595698	Tue Nov 16 21:31:05 +0000 2021	0	1	Edmonton, Alberta	495	@Albert_Nobbs Glad it went ok I think I have your cat’s twin unbelievable sedated same as yours vet 1.5km away just a complete circus they let me in during COVID he was calmer they said!! Have a good one and thanks for your advocacy very much appreciated!
1460721988591304704	25287690	Tue Nov 16 21:30:35 +0000 2021	0	4	Maritime Provinces, Canada	165813	Nova Scotia is reporting 31 new cases of COVID-19 today, including three infections tied to a long-term care facility at the centre of an outbreak in the province's northern health zone.  
1460721824686215168	213756904	Tue Nov 16 21:29:56 +0000 2021	0	1	Calgary	415	URGENT: Pfizer failed to report six deaths of Covid vaccine recipients when it updated its clinical trial results in July - by Alex Berenson - Unreported Truths 
1460721774287417345	222307873	Tue Nov 16 21:29:44 +0000 2021	0	0	Wood Buffalo, Alberta	301	@bknutsonshaw @YourAlberta This from the same Government that was already lying about Covid deaths from little girls and people with pre existing conditions. Ya, sorry once they lie to the public they don't hold any weight. Also it came out in Ontario case detection they were inflating by 50%
1460721627298103303	1535605315	Tue Nov 16 21:29:09 +0000 2021	0	1	Calgary, Alberta	552	@MrGreen1776 @husbandofsharon @terry_truchan Your point? When covid reproduces in a new host mutations in covid occurs. So the people who did not get the vaccine &amp; developed Covid contributed to new strains. as well areas eliminated any precautions which contribute to spread &amp; mutation which do not respond to the vaccine
1460721351774277634	20029341	Tue Nov 16 21:28:03 +0000 2021	93	360	Calgary, Canada	7858	Minister of Health @JasonCoppingAB won't acknowledge that long COVID is real. Seriously. @DShepYEG just asked him too. Unreal. #ableg #abhealth
1460721141366935557	197139260	Tue Nov 16 21:27:13 +0000 2021	0	3	Edmonton	12311	Copping said long covid is being researched now.
1460720983438868480	2934346219	Tue Nov 16 21:26:35 +0000 2021	6	16	Calgary, Alberta	763	One of my core needs as an individual human being is to participate in sports. This need has been taken from me by @jkenney in order to compel me to take a vaccine. Is he my doctor? Does he know my individual concerns?  No. He just takes my rights.
1460720909216587788	18999830	Tue Nov 16 21:26:18 +0000 2021	3	4	Edmonton	157738	Dr. Deena Hinshaw to provide update about COVID-19 in Alberta  
1460720903788974081	197139260	Tue Nov 16 21:26:17 +0000 2021	2	8	Edmonton	12311	"Shepherd said it's bizarre the minister won't even say ""long Covid"" in the house."
1460720714386788352	197139260	Tue Nov 16 21:25:31 +0000 2021	5	13	Edmonton	12311	"Tens of thousands of Albertans are facing long covid due to this government's ""best summer ever."" What supports are coming to those suffering long-term adverse health effects?"
1460720598896627713	754543548	Tue Nov 16 21:25:04 +0000 2021	0	0	Edmonton AB, Canada	53	Gorilla tracking in Rwanda is one of the best game in one's life worthy investing in. Now that COVID 19 is almost neutralized in,it is high time for you to book.Apart from these wonderful creatures👇trust me, you gonna enjoy the beauty of Rwanda 
1460720374253973508	197139260	Tue Nov 16 21:24:10 +0000 2021	2	10	Edmonton	12311	Shepherd says 91,000 Albertans were diagnosed with Covid in the fourth wave alone. Many will have long Covid. What will you say to those who got Covid when it could have been prevented?
1460719910527533056	375204401	Tue Nov 16 21:22:20 +0000 2021	0	12	Edmonton	1497	@eissyrc My mom interprets the world differently than I do.   Use to bother me but now I don’t care.  I just avoid those topics and be happy I have my mom around still.  Covid put things in perspective.  Time I have left with my mom I cherish now.
1460719638216527872	371141420	Tue Nov 16 21:21:15 +0000 2021	0	0	Edmonton, Alberta	198	@DarrenWalsh27 Same reason I got the vaccine. But here I am wearing a fucking mask surrounded by fully vaccinated people because where I work at, vaccine is mandatory or you get tested everyday.
1460719336088391689	42486455	Tue Nov 16 21:20:03 +0000 2021	0	0	Saskatoon, Saskatchewan	65942	COVID-19: One more death, 85 new cases as active cases keep falling 
1460719125295091712	291673890	Tue Nov 16 21:19:12 +0000 2021	1	1	Edmonton, Alberta	542	As the economic recovery from COVID-19 is starting to get underway, help @rainforestyeg understand the current innovation potential of the #yeg #innovation ecosystem by completing the 2020 Rainforest Scorecard Assessment:     It takes less than 10 minutes!
1460719085789065222	134198093	Tue Nov 16 21:19:03 +0000 2021	0	4	Saskatchewan, Canada	28886	@seysey1974 Vaccination is not mandatory. Children can get COVID-19 &amp; some are hospitalized. While many have mild symptoms, they can still pass it on to others. Vaccination reduces risk of getting COVID-19 by 6 times &amp; reduces risk of hospitalization by 12 times.
1460718694280019972	197139260	Tue Nov 16 21:17:30 +0000 2021	0	3	Edmonton	12311	Mark Smith said he's concerned AHS will accept consent forms from 2019 for vaccinations in 2021. Health Minister Jason Copping said no child will be vaccinated without parental consent. There is a policy where AHS can use consent forms on file, but don't apply to COVID vaccines 
1460718659433758722	2377775960	Tue Nov 16 21:17:21 +0000 2021	17	28	Sherwood Park, AB	127	Come see me at the Northeast Community Center TONIGHT 4-8pm for your COVID VACCINATION! Friendly staff, no judgement, no wait, no health care card needed, translators available. #ahsmedia 
1460718522426818561	204646101	Tue Nov 16 21:16:49 +0000 2021	6	7	Saskatchewan	52736	Locate a clinic near you: 
1460718520715517954	204646101	Tue Nov 16 21:16:48 +0000 2021	13	32	Saskatchewan	52736	Starting tomorrow, the single dose Janssen (Johnson &amp; Johnson) vaccine will be available through a number of clinics across Saskatchewan.   The Janssen vaccine will be available to residents 18+ on a first-come-first-serve basis.   Learn more by visiting: 
1460718322450776069	999713134217580544	Tue Nov 16 21:16:01 +0000 2021	0	0	Edmonton, Alberta	1598	@SrFe3C I would attend a family dinner with an unvaccinated member even if they didn’t have COVID. Natural immunity is better than the vaccine anyways. Only stupid people believe anything different.
1460717892496855040	903730903318315008	Tue Nov 16 21:14:19 +0000 2021	0	0	Lethbridge, Alberta	863	The General Manager of People and Culture for the city, Jason Elliott, says over 95 per cent of city employees have reported their vaccination status. Of that group, 96 per cent have been vaccinated or are in the process of being vaccinated. Full story at 5pm. #yql #lethbridge
1460717684191285248	15769858	Tue Nov 16 21:13:29 +0000 2021	1	1	Edmonton, Alberta, Canada	182496	Fauci says U.S. can reach COVID endemic level, rather than a pandemic, next year 
